matchunitid,matchmakingid,evaluation,userid,teamflag,waittime,rank,tier,tsmu,tssigma,level,lineupoverall,usernbagroupid,isai,matchhitid,leaderboard,framerate,isautoplay,rotationoverall,timecheckid,rotationoverallstreet,poolindex,userteamvalue,competitionid,usertaggroupid,rotationoverallsmooth,rotationoverallstreetsmooth,lineupinstanceid
7764452691044424770,4,105,2261037110,0,13277,34,3,164746,10594,110,112,0,0,7764452913795514456,132962,60,0,89,1,104,0,21188320,2060025,0,8900,10400,1
7764452628515739216,4,105,844751217,1,17004,24,3,228927,9778,110,114,7764312461386858547,0,7764452913795514456,199593,60,0,104,1,112,0,69345600,2060025,0,10400,11200,16
7764452654570760623,4,105,1421074791,0,15451,35,3,204282,10605,110,110,0,0,7764452913795514456,172465,60,0,103,1,107,0,36688960,2060025,0,10300,10700,1
7764452538640199356,4,105,2324066004,1,22361,39,4,171104,10483,110,105,0,0,7764452913795514456,139654,60,0,101,1,104,0,26924900,2060025,0,10100,10400,1
7764452586723699775,4,105,690511161,1,19495,30,3,168390,10292,110,110,0,0,7764452913795514456,137512,60,0,95,1,107,0,10475200,2060025,0,9500,10700,1
7764452389926956360,4,105,807500275,0,31225,50,4,215065,10575,110,112,0,0,7764452913795514456,183338,60,0,104,1,113,0,43154400,2060025,0,10400,11300,25
7764452561457209042,4,210,1102846669,1,22007,81,6,257425,10432,110,105,0,0,7764452930673406090,226127,60,0,97,1,104,2,55865660,2060025,0,9700,10400,1
7764452591119323475,4,75,2267155525,1,20239,64,5,180574,10565,110,110,0,0,7764452930673406089,148878,60,0,96,1,105,0,19688220,2060025,0,9600,10500,1
7764452534731112088,4,210,1804984746,1,23600,101,7,222890,10375,110,130,7764420307277479731,0,7764452930673406090,191763,60,0,95,1,111,2,476396800,2060025,0,9500,11100,100
7764452534731112088,4,210,3217465907,1,23600,94,6,239812,10420,110,109,7764420307277479731,0,7764452930673406090,208549,60,0,101,1,107,2,42165120,2060025,0,10100,10700,1
7764452778638265347,4,75,1026893341,0,9062,38,4,164334,10829,110,101,0,0,7764452930673406089,131844,60,0,96,1,101,0,27005680,2060025,0,9600,10100,2
7764452537784561520,4,210,610197250,0,23418,103,7,212638,10558,110,114,0,0,7764452930673406090,180962,60,0,106,1,113,2,22988240,2060025,0,10600,11300,1
7764452497687013741,4,210,1198861308,0,25808,95,6,236904,10539,110,103,7764435925808590876,0,7764452930673406090,205287,60,0,97,1,107,2,34397780,2060025,0,9700,10700,1
7764452497687013741,4,210,1320409498,0,25808,107,7,254818,10509,110,114,7764435925808590876,0,7764452930673406090,223291,60,0,98,1,109,2,75166240,2060025,0,9800,10900,1
7764452723374122317,4,75,2235220929,0,12356,44,4,203944,10549,110,109,7764451819720935469,0,7764452930673406089,172296,60,0,98,1,108,0,63196560,2060025,0,9800,10800,4
7764452813115443714,4,75,1981621940,1,7007,61,5,183613,10539,110,108,0,0,7764452930673406089,151994,60,0,95,1,104,0,22994760,2060025,0,9500,10400,11
7764452570902781273,4,75,294412478,1,21444,55,5,179957,10529,110,106,0,0,7764452930673406089,148367,60,0,90,1,100,0,9234880,2060025,0,9000,10000,1
7764452508206332949,4,75,2772570938,0,25181,44,4,170254,10645,110,104,0,0,7764452930673406089,138318,60,0,92,1,103,0,17559760,2060025,0,9200,10300,13
7764452784594178825,4,73,1922476964,1,9201,13,2,214199,16778,81,97,7764382904420540232,0,7764452938961338564,163865,60,0,90,1,96,0,28383600,2060025,0,9000,9600,1
7764452784594178825,4,73,2366722535,1,9201,37,4,201731,10624,110,121,7764382904420540232,0,7764452938961338564,169856,60,0,98,1,109,0,50986880,2060025,0,9800,10900,1
7764452784594178825,4,73,1430270770,1,9201,23,3,199387,10882,110,116,7764382904420540232,0,7764452938961338564,166740,60,0,99,1,112,0,63558000,2060025,0,9900,11200,1
7764452781859499394,4,73,3425268112,0,9364,57,5,192601,10165,110,118,7764416797349669305,0,7764452938961338564,162105,60,0,95,1,108,0,66998080,2060025,0,9500,10800,5
7764452781859499394,4,73,2685230563,0,9364,38,4,185234,9959,110,105,7764416797349669305,0,7764452938961338564,155354,60,0,88,1,99,0,18856980,2060025,0,8800,9900,1
7764452781859499394,4,73,1227765367,0,9364,35,3,215667,9775,110,108,7764416797349669305,0,7764452938961338564,186342,60,0,90,1,99,0,12452160,2060025,0,9000,9900,1
7764452796136914148,4,211,522112725,1,9016,46,4,187380,10556,110,112,0,0,7764452947400293937,155710,60,0,99,1,110,0,16739400,2060025,0,9900,11000,1
7764452622241055453,4,211,3681319969,1,19381,37,4,260503,18162,101,93,7764435731478112671,0,7764452947400293937,206016,60,0,67,1,93,0,4384000,2060025,0,6700,9300,1
7764452622241055453,4,211,574507974,1,19381,74,5,244760,10605,110,124,7764435731478112671,0,7764452947400293937,212944,60,0,102,1,114,0,52381400,2060025,0,10200,11400,1
7764452741023756608,4,211,3344067203,0,12301,67,5,245718,10656,110,111,0,0,7764452947400293937,213750,60,0,102,1,110,0,37448320,2060025,0,10200,11000,1
7764452620261345742,4,211,1725589063,0,19499,56,5,202975,10541,110,117,0,0,7764452947400293937,171352,60,0,92,1,106,0,22158660,2060025,0,9200,10600,1
7764452821940259072,4,211,2304379520,0,7478,47,4,225562,10125,110,109,0,0,7764452947400293937,195185,60,0,94,1,104,0,7404710,2060025,0,9400,10400,22
7764452682219605103,4,0,2328923098,0,15806,3,1,137687,17134,81,85,0,0,7764452947400293938,86285,60,0,78,1,83,4,5047780,2060025,0,7800,8300,1
7764452729296472285,4,86,1083304102,1,14003,103,7,231880,10735,110,121,7764443021480440192,0,7764452964227829803,199672,60,0,94,1,107,0,70402810,2060025,0,9400,10700,1
7764452236885190286,4,86,1434321728,0,43353,107,7,220414,10606,110,113,0,0,7764452964227829803,188593,60,0,99,2,112,0,27106560,2060025,0,9900,11200,1
7764452744781846471,4,86,2997624338,1,13080,86,6,215158,10525,110,112,0,0,7764452964227829803,183581,60,0,99,1,107,0,16237800,2060025,0,9900,10700,1
7764452686648790382,4,86,3296019070,1,16545,113,7,218955,10645,110,119,0,0,7764452964227829803,187020,60,0,98,1,109,0,38344540,2060025,0,9800,10900,1
7764452840613309318,4,86,487194676,0,7368,119,7,243285,10224,110,120,0,0,7764452964227829803,212612,60,0,100,1,114,0,158755540,2060025,0,10000,11400,1
7764452730739314475,4,86,2879259540,0,13917,118,7,193864,10507,110,117,0,0,7764452964227829803,162342,60,0,106,1,115,0,59078800,2060025,0,10600,11500,1
7764452242019014203,4,78,1620455134,0,44039,43,4,230209,10519,110,113,0,0,7764452980870831540,198651,60,0,105,1,112,1,68435200,2060025,0,10500,11200,1
7764452098120839781,4,78,1136485662,0,52616,107,7,249317,10631,110,112,0,0,7764452980870831540,217422,60,0,104,1,111,1,60778800,2060025,0,10400,11100,1
7764452306057650280,4,78,2188914380,0,40222,46,4,191016,10572,110,118,0,0,7764452980870831540,159298,60,0,93,1,106,1,37013720,2060025,0,9300,10600,4
7764452652859477783,4,80,2393588613,1,20055,82,6,239588,10590,110,117,0,0,7764452989326548201,207817,60,0,104,1,110,0,104966400,2060025,0,10400,11000,2
7764452733675332174,4,80,751546598,1,15238,67,5,236938,10539,110,125,0,0,7764452989326548201,205318,60,0,100,1,111,0,219590400,2060025,0,10000,11100,1
7764452581975749226,4,80,3219142319,0,24280,79,6,192030,10473,110,110,0,0,7764452989326548201,160608,60,0,100,1,106,0,30798900,2060025,0,10000,10600,1
7764452792898903858,4,80,1598456757,0,11708,79,6,259975,9760,110,116,0,0,7764452989326548201,230693,60,0,95,1,109,0,66799250,2060025,0,9500,10900,15
7764452510420913462,4,80,3325842747,0,28545,89,6,216518,10099,110,121,0,0,7764452989326548201,186219,60,0,106,1,114,0,81737670,2060025,0,10600,11400,1
7764452761441619339,4,80,2579320884,1,13583,80,6,206225,10536,110,121,0,0,7764452989326548201,174617,60,0,104,1,112,0,70132480,2060025,0,10400,11200,2
7764452546005392480,4,189,3353099800,1,26921,140,9,258018,10632,110,120,0,0,7764452997664820130,226122,60,0,103,1,116,2,101056970,2060025,0,10300,11600,35
7764452735722145293,4,189,815242173,0,15613,145,9,272916,10508,110,127,0,0,7764452997664820130,241390,60,0,111,1,121,2,302082260,2060025,0,11100,12100,1
7764452799945327289,4,189,1193186947,1,11785,136,9,259449,10689,110,119,7764444671435750386,0,7764452997664820130,227380,60,0,107,1,119,2,167155200,2060025,0,10700,11900,1
7764452799945327289,4,189,496753566,1,11785,146,9,304920,10833,110,136,7764444671435750386,0,7764452997664820130,272420,60,0,113,1,125,2,655160800,2060025,0,11300,12500,52
7764452478779090568,4,189,291055048,0,30928,103,7,221335,10505,110,125,7764382929804475596,0,7764452997664820130,189819,60,0,89,1,125,2,169594350,2060025,0,8900,12500,65
7764452478779090568,4,189,1023150704,0,30928,183,9,282640,10545,110,133,7764382929804475596,0,7764452997664820130,251003,60,0,95,1,110,2,399320810,2060025,0,9500,11000,7
7764452823299225653,4,0,1047351495,0,10393,32,3,192210,10316,110,110,0,0,7764452997664820131,161260,60,0,93,1,103,4,13860830,2060025,0,9300,10300,1
7764452839086585861,4,241,2889793129,1,10956,90,6,204084,10370,110,112,0,0,7764453022897762609,172973,60,0,92,1,102,0,23892210,2060025,0,9200,10200,1
7764452669989023592,4,241,2352343619,1,21035,81,6,206225,10571,110,117,7764360115860962360,0,7764453022897762609,174512,60,0,96,1,105,0,28306440,2060025,0,9600,10500,9
7764452669989023592,4,241,3213416184,1,21035,47,4,225821,10947,110,102,7764360115860962360,0,7764453022897762609,192978,60,0,79,1,92,0,6919230,2060025,0,7900,9200,1
7764452935203251403,4,241,1955295599,0,5227,64,5,235855,10525,110,116,7764422685531708918,0,7764453022897762609,204277,60,0,99,1,112,0,38093120,2060025,0,9900,11200,1
7764452935203251403,4,241,1636919291,0,5227,80,6,204799,10589,110,105,7764422685531708918,0,7764453022897762609,173032,60,0,94,1,104,0,38519550,2060025,0,9400,10400,7
7764452595884060904,4,241,2532702524,0,25452,82,6,171422,10481,110,104,0,0,7764453022897762609,139978,60,0,99,1,103,0,20956300,2060025,0,9900,10300,1
7764452505823964094,4,177,1332878612,1,31323,65,5,205316,10626,110,121,0,0,7764453031336698350,173436,60,0,88,1,121,0,39167520,2060025,0,8800,12100,1
7764452460223493377,4,177,1708641335,0,34041,87,6,231522,10549,110,129,0,0,7764453031336698350,199873,60,0,105,1,122,0,71152700,2060025,0,10500,12200,1
7764451864464554329,4,177,2582152135,0,69551,56,5,213434,10479,110,129,0,0,7764453031336698350,181997,60,0,112,2,128,0,132827360,2060025,0,11200,12800,4
7764452747919195208,4,0,3474979082,0,16893,8,1,131301,21982,81,84,0,0,7764453031336698351,65354,60,0,80,1,83,4,1086340,2060025,0,8000,8300,2
7764452863849744410,4,177,1027552533,1,9983,61,5,212550,10244,110,110,7764421669067323425,0,7764453031336698350,181816,60,0,96,1,109,0,50148590,2060025,0,9600,10900,31
7764452863849744410,4,177,1049001141,1,9983,90,6,213383,10493,110,127,7764421669067323425,0,7764453031336698350,181901,60,0,74,1,127,0,366598640,2060025,0,7400,12700,8
7764452398114235150,4,177,2463538878,0,37743,62,5,229436,10579,110,131,0,0,7764453031336698350,197698,60,0,113,1,128,0,137093560,2060025,0,11300,12800,1
7764452823970309541,4,207,1491439943,1,12861,50,4,209760,10546,110,103,7764445750512727945,0,7764453039742085150,178119,60,0,96,1,101,0,14848180,2060025,0,9600,10100,1
7764452791707728217,4,207,2360311691,1,14784,59,5,162208,10609,110,101,0,0,7764453039742085150,130379,60,0,96,1,100,0,21837700,2060025,0,9600,10000,1
7764452869973438066,4,207,3105945319,0,10119,11,2,174603,10071,110,83,7764443916310045420,0,7764453039742085150,144389,60,0,74,1,81,0,3008050,2060025,0,7400,8100,1
7764452869973438066,4,207,2608483525,0,10119,51,4,224930,10675,110,119,7764443916310045420,0,7764453039742085150,192902,60,0,90,1,119,0,47497600,2060025,0,9000,11900,1
7764452565064318673,4,207,2217747388,0,28293,60,5,159047,10572,110,101,0,0,7764453039742085150,127329,60,0,86,1,98,0,15422740,2060025,0,8600,9800,1
7764452875358924821,4,222,1433563253,1,9798,58,5,256995,10576,110,124,7764349682630409813,0,7764453039742085151,225266,60,0,109,1,119,0,42653250,2060025,0,10900,11900,1
7764452875358924821,4,222,2156464608,1,9798,50,4,232528,10709,110,117,7764349682630409813,0,7764453039742085151,200399,60,0,103,1,114,0,14519840,2060025,0,10300,11400,1
7764452818098276075,4,222,1453843091,0,13211,65,5,200011,10629,110,113,0,0,7764453039742085151,168121,60,0,99,1,108,0,21837320,2060025,0,9900,10800,1
7764452701999944685,4,222,1805475460,0,20131,87,6,219809,10568,110,116,0,0,7764453039742085151,188105,60,0,100,1,110,0,39041280,2060025,0,10000,11000,1
7764452922284788161,4,207,194075164,1,7001,74,5,176116,10584,110,103,0,0,7764453039742085150,144363,60,0,96,1,102,0,24000200,2060025,0,9600,10200,3
7764452801992158549,4,222,2024703466,1,14171,72,5,190045,10561,110,112,0,0,7764453039742085151,158361,60,0,95,1,111,0,54374860,2060025,0,9500,11100,1
7764452666918791045,4,222,249877782,0,22222,86,6,232916,10547,110,122,0,0,7764453039742085151,201275,60,0,107,1,115,0,125864000,2060025,0,10700,11500,1
7764452909886429759,4,95,2773028133,1,8236,29,3,119913,11247,110,98,7764437916760808957,0,7764453048063586529,86170,60,0,68,1,98,0,7415680,2060025,0,6800,9800,1
7764452909886429759,4,95,1176101593,1,8236,15,2,110250,11933,110,106,7764437916760808957,0,7764453048063586529,74448,60,0,84,1,106,0,6790740,2060025,0,8400,10600,1
7764452909886429759,4,95,944753934,1,8236,21,2,151137,11230,110,99,7764437916760808957,0,7764453048063586529,117446,60,0,78,1,99,0,4488120,2060025,0,7800,9900,1
7764452804542292163,4,95,1987512148,0,14515,16,2,175248,10134,110,95,7764416563374602152,0,7764453048063586529,144844,60,0,73,1,86,0,1348410,2060025,0,7300,8600,1
7764452804542292163,4,95,3234392024,0,14515,33,3,246945,10085,110,118,7764416563374602152,0,7764453048063586529,216688,60,0,85,1,118,0,39190700,2060025,0,8500,11800,1
7764452804542292163,4,95,3503717184,0,14515,29,3,209208,10170,110,111,7764416563374602152,0,7764453048063586529,178696,60,0,102,1,109,0,18937150,2060025,0,10200,10900,15
7764232780498034737,4,231,2585058364,0,25471,37,4,157454,10581,110,95,0,0,7764233207830497614,125708,60,0,89,1,93,0,12419080,2060025,0,8900,9300,1
7764233073411455257,4,203,863201693,1,9014,59,5,197686,10687,110,106,7764232880055273614,0,7764233224641265750,165622,60,0,97,1,103,0,16309100,2060025,0,9700,10300,1
7764233073411455257,4,203,2920847783,1,9014,41,4,135318,10687,110,101,7764232880055273614,0,7764233224641265750,103255,60,0,94,1,99,0,18712800,2060025,0,9400,9900,1
7764232926526929274,4,203,1597995023,0,17769,54,4,188914,11572,110,100,0,0,7764233224641265750,154197,60,0,90,1,97,0,32199620,2060025,0,9000,9700,2
7764233032810591352,4,203,2142795325,1,11434,46,4,232649,10503,110,103,0,0,7764233224641265750,201138,60,0,98,1,102,0,28590720,2060025,0,9800,10200,1
7764233068965485163,4,203,2284522307,0,9279,70,5,189961,10540,110,101,7764180536718417691,0,7764233224641265750,158339,60,0,87,1,98,0,9096990,2060025,0,8700,9800,1
7764233018549947477,4,203,601398535,0,12284,58,5,201128,10518,110,105,7764187146337517831,0,7764233224641265750,169571,60,0,98,1,104,0,35851200,2060025,0,9800,10400,1
7764233128524605177,4,75,3776949441,1,5729,41,4,189691,10472,110,103,7764215436968359965,0,7764233224641265751,158272,60,0,89,1,99,0,9741280,2060025,0,8900,9900,1
7764233128524605177,4,75,670156959,1,5729,24,3,151621,10973,110,104,7764215436968359965,0,7764233224641265751,118699,60,0,87,1,97,0,13957780,2060025,0,8700,9700,1
7764233128524605177,4,75,1554993536,1,5729,30,3,160188,10820,110,95,7764215436968359965,0,7764233224641265751,127727,60,0,89,1,94,0,15478240,2060025,0,8900,9400,1
7764232915453962407,4,75,3790619453,0,18429,29,3,208159,10917,110,99,7764129762722326229,0,7764233224641265751,175406,60,0,90,1,94,0,16343010,2060025,0,9000,9400,5
7764232915453962407,4,75,3411659791,0,18429,67,5,201513,10518,110,82,7764129762722326229,0,7764233224641265751,169956,60,0,86,1,95,0,26271150,2060025,0,8600,9500,9
7764232915453962407,4,75,1772195497,0,18429,70,5,193839,10465,110,110,7764129762722326229,0,7764233224641265751,162443,60,0,91,1,109,0,138793800,2060025,0,9100,10900,9
7764233107821523190,4,191,2353702591,1,8462,38,4,202733,10524,110,108,7764232818952651061,0,7764233249790316294,171160,60,0,99,1,105,0,17215580,2060025,0,9900,10500,1
7764233107821523190,4,191,504401896,1,8462,50,4,217090,10529,110,109,7764232818952651061,0,7764233249790316294,185501,60,0,101,1,106,0,19141120,2060025,0,10100,10600,1
7764232976019706111,4,191,3310818264,1,16318,30,3,149746,17289,110,104,0,0,7764233249790316294,97877,60,0,94,1,103,0,24660800,2060025,0,9400,10300,1
7764232889080182516,4,191,2940155097,0,21500,38,4,147024,10841,110,109,0,0,7764233249790316294,114501,60,0,88,1,102,0,16426740,2060025,0,8800,10200,1
7764232313151904194,4,235,2632836993,1,55828,34,3,116112,12223,110,90,7764206861093064812,0,7764233249790316295,79441,30,0,80,2,90,0,6725960,2060025,0,8000,9000,1
7764232313151904194,4,235,1265518552,1,55828,20,2,149229,12725,107,90,7764206861093064812,0,7764233249790316295,111053,60,0,80,2,89,0,5714500,2060025,0,8000,8900,1
7764232252233839530,4,235,154832443,0,59459,21,2,250950,23317,104,97,0,0,7764233249790316295,180997,60,0,86,2,92,0,7766040,2060025,0,8600,9200,1
7764233025546048759,4,78,2363550602,1,13366,90,6,275556,10370,110,121,0,0,7764233249790316296,244446,60,0,105,1,112,2,175146710,2060025,0,10500,11200,10
7764232971187872861,4,78,1986159389,1,16606,76,6,207811,10587,110,115,7764103194272729935,0,7764233249790316296,176049,60,0,112,1,120,2,103295570,2060025,0,11200,12000,1
7764232980968996347,4,78,791912710,0,16023,112,7,239707,10558,110,113,0,0,7764233249790316296,208031,60,0,99,1,111,2,61326320,2060025,0,9900,11100,3
7764232667805479198,4,78,425207883,0,34689,101,7,238746,10497,110,121,0,0,7764233249790316296,207252,60,0,108,1,121,2,92491200,2060025,0,10800,12100,13
7764233052507030310,4,191,2952539170,0,11759,43,4,174577,10551,110,110,0,0,7764233249790316294,142924,60,0,96,1,104,0,27008000,2060025,0,9600,10400,15
7764232873192159918,4,191,3106312726,0,22447,25,3,199431,9762,110,106,0,0,7764233249790316294,170142,60,0,97,1,105,0,41717200,2060025,0,9700,10500,1
7764232260521780056,4,235,1435241639,1,58965,10,2,232439,13007,104,88,0,0,7764233249790316295,193416,60,0,76,2,85,0,6744400,2060025,0,7600,8500,1
7764232557763715155,4,235,1960366623,0,41248,33,3,166418,10653,110,92,0,0,7764233249790316295,134457,60,0,89,2,92,0,11100320,2060025,0,8900,9200,1
7764229073169503082,4,235,2833724067,0,248946,29,3,147399,17194,110,94,0,0,7764233249790316295,95817,30,0,86,6,92,0,5881070,2060025,0,8600,9200,1
7764232788232335018,4,78,2282145359,1,27511,109,7,217837,10519,110,110,0,0,7764233249790316296,186278,60,0,101,1,109,2,27595120,2060025,0,10100,10900,1
7764232778535096452,4,78,193934046,0,28089,118,7,233288,10472,110,129,7764146256269152698,0,7764233249790316296,201871,60,0,110,1,119,2,67958400,2060025,0,11000,11900,1
7764232808666972821,4,79,2512679127,1,26788,37,4,158074,10418,110,96,0,0,7764233258095047625,126819,60,0,85,1,91,0,6908960,2060025,0,8500,9100,2
7764233158438386081,4,79,1370854990,1,5940,53,4,190105,10513,110,104,0,0,7764233258095047625,158564,60,0,82,1,95,0,11057640,2060025,0,8200,9500,1
7764232895791067716,4,79,2433772033,1,21595,30,3,149320,10734,110,96,0,0,7764233258095047625,117118,60,0,84,1,92,0,12872540,2060025,0,8400,9200,1
7764232730401275342,4,79,2684103772,0,31453,27,3,183903,15480,110,91,0,0,7764233258095047625,137461,60,0,84,1,88,0,4728320,2060025,0,8400,8800,3
7764233069468802103,4,188,1395431371,0,11243,33,3,177548,21012,110,99,0,0,7764233258095047626,114510,60,0,92,1,97,0,17913200,2060025,0,9200,9700,1
7764233058127402615,4,188,3029238936,1,11919,52,4,199368,10577,110,111,0,0,7764233258095047626,167636,60,0,89,1,100,0,29177760,2060025,0,8900,10000,1
7764232848160546896,4,79,1302441815,0,24434,23,3,138977,10668,110,89,0,0,7764233258095047625,106970,60,0,84,1,88,0,5725440,2060025,0,8400,8800,2
7764232776840606463,4,79,1927766247,0,28685,31,3,181821,10754,110,91,0,0,7764233258095047625,149556,60,0,82,1,88,0,7919450,2060025,0,8200,8800,1
7764233091128189377,4,188,1992347512,1,9952,34,3,180513,10762,110,112,7764199475007597850,0,7764233258095047626,148226,60,0,88,1,101,0,17678080,2060025,0,8800,10100,1
7764233091128189377,4,188,3796352974,1,9952,21,2,122828,15834,106,94,7764199475007597850,0,7764233258095047626,75323,60,0,74,1,94,0,7677400,2060025,0,7400,9400,1
7764233006554249236,4,188,2984736316,0,14993,23,3,165365,10794,110,101,0,0,7764233258095047626,132982,60,0,94,1,99,0,25830400,2060025,0,9400,9900,4
7764232916125048922,4,188,2445146079,0,20383,23,3,214576,27994,110,102,0,0,7764233258095047626,130592,60,0,87,1,96,0,18064360,2060025,0,8700,9363,1
7764233130235873894,4,31,1441326295,1,8620,93,6,200482,10552,110,110,7764152439663129044,0,7764233274855483181,168824,60,0,101,1,106,0,57669300,2060025,0,10100,10600,1
7764233130235873894,4,31,3536286132,1,8620,103,7,224236,10606,110,100,7764152439663129044,0,7764233274855483181,192415,60,0,75,1,100,0,4688970,2060025,0,7500,10000,1
7764233130235873894,4,31,1805508028,1,8620,103,7,254508,10664,110,118,7764152439663129044,0,7764233274855483181,222514,60,0,99,1,114,0,61881650,2060025,0,9900,11400,1
7764233021100092678,4,31,532206882,0,15125,96,6,225753,10606,110,113,7764220444094921856,0,7764233274855483181,193933,60,0,83,1,104,0,49636820,2060025,0,8300,10400,4
7764233021100092678,4,31,1972094198,0,15125,74,5,219412,10620,110,95,7764220444094921856,0,7764233274855483181,187551,60,0,75,1,93,0,22238010,2060025,0,7500,9300,3
7764233021100092678,4,31,499063986,0,15125,96,6,229744,10567,110,115,7764220444094921856,0,7764233274855483181,198040,60,0,83,1,115,0,93041460,2060025,0,8300,11500,9
7764232903592465760,4,162,2898359905,1,23137,153,9,262596,10538,110,129,0,0,7764233291766910402,230981,60,0,122,1,128,2,460520320,2060025,0,12200,12800,1
7764232629066879294,4,162,857545789,0,39500,228,9,265101,10293,110,136,7764216227376544046,0,7764233291766910402,234222,60,0,110,1,124,2,624851200,2060025,0,11000,12400,3
7764232629066879294,4,162,1275575032,0,39500,122,7,281240,10521,110,127,7764216227376544046,0,7764233291766910402,249677,60,0,115,1,126,2,821484400,2060025,0,11500,12600,2
7764232997360329627,4,162,871128531,1,17548,176,9,280839,10604,110,132,0,0,7764233291766910402,249025,60,0,108,1,124,2,355150720,2060025,0,10800,12400,1
7764232761472673090,4,162,319519041,1,31608,166,9,256038,10323,110,115,0,0,7764233291766910402,225066,60,0,112,1,125,2,184007440,2060025,0,11200,12500,1
7764232484648611041,4,162,541501086,0,48108,236,9,235092,10573,110,127,0,0,7764233291766910402,203372,60,0,104,2,119,2,88725030,2060025,0,10400,11900,27
7764233014422756304,4,200,306112418,1,17026,64,5,259086,10517,110,128,0,0,7764233300071630183,227535,60,0,121,1,127,0,751858170,2060025,0,12100,12700,47
7764232977714205530,4,200,279236297,1,19214,42,4,199081,10591,110,112,7764222730963657127,0,7764233300071630183,167307,60,0,99,1,109,0,64237300,2060025,0,9900,10900,1
7764232977714205530,4,200,2632767038,1,19214,56,5,226091,10612,110,129,7764222730963657127,0,7764233300071630183,194253,60,0,107,1,121,0,70890880,2060025,0,10700,12100,10
7764233030075893852,4,200,2705898177,0,16093,96,6,240896,10584,110,125,0,0,7764233300071630183,209143,60,0,91,1,125,0,55947320,2060025,0,9100,12500,4
7764232749460191884,4,200,1805177725,0,32819,79,6,243936,10499,110,122,0,0,7764233300071630183,212439,60,0,116,1,122,0,158303360,2060025,0,11600,12200,1
7764232717382145981,4,200,1320778941,0,34731,57,5,249119,10556,110,121,0,0,7764233300071630183,217449,60,0,107,1,121,0,154895680,2060025,0,10700,12100,1
7764232956138711672,4,89,3358784959,1,22502,22,3,201662,10373,110,86,0,0,7764233333659622096,170541,60,0,69,1,84,0,675750,2060025,0,6900,8400,20
7764232776488272631,4,89,3959194895,1,33210,24,3,181388,13682,104,84,0,0,7764233333659622096,140342,60,0,75,1,83,0,5916200,2060025,0,7500,8300,1
7764232995330289492,4,89,1296904568,1,20166,34,3,164715,11442,110,90,0,0,7764233333659622096,130387,60,0,86,1,88,0,10991040,2060025,0,8600,8800,1
7764232878627978409,4,89,3418124604,0,27122,21,2,149791,10505,110,88,0,0,7764233333659622096,118273,60,0,81,1,86,0,5681000,2060025,0,8100,8600,8
7764232735166003309,4,89,1771182095,0,35673,20,2,177001,16618,102,86,0,0,7764233333659622096,127145,60,0,76,1,83,0,2189610,2060025,0,7600,8300,1
7764233191070060612,4,89,3362258316,0,8499,20,2,226622,10328,110,89,0,0,7764233333659622096,195637,60,0,77,1,85,0,5709840,2060025,0,7700,8500,1
7764232773233500429,4,183,2424645107,0,34405,137,9,238974,10413,110,118,0,0,7764233350453623730,207732,60,0,95,1,110,2,34464830,2060025,0,9500,11000,8
7764232589506203866,4,183,569758282,0,45356,246,9,287340,10509,110,127,7764218030994367832,0,7764233350453623730,255810,60,0,106,2,116,2,68101760,2060025,0,10600,11600,5
7764233095037275343,4,183,3398220171,1,15224,142,9,199179,10620,110,111,0,0,7764233350453623730,167316,60,0,87,1,107,2,17499100,2060025,0,8700,10700,1
7764232834453565694,4,183,3380468949,1,30756,245,9,276751,10579,110,124,7764232322984582803,0,7764233350453623730,245012,60,0,104,1,116,2,113390040,2060025,0,10400,11600,12
7764232834453565694,4,183,2756132221,1,30756,194,9,253951,10498,110,122,7764232322984582803,0,7764233350453623730,222455,60,0,93,1,109,2,32070400,2060025,0,9300,10900,1
7764232993971323025,4,183,974890332,0,21248,230,9,245283,10545,110,117,0,0,7764233350453623730,213646,60,0,98,1,110,2,66273780,2060025,0,9800,11000,1
7764233072388046024,4,34,906922524,1,17571,83,6,211656,10578,110,104,7764182658482569462,0,7764233367180501281,179920,60,0,98,1,103,0,27598720,2060025,0,9800,10300,1
7764233072388046024,4,34,429308541,1,17571,99,6,236506,10626,110,112,7764182658482569462,0,7764233367180501281,204626,60,0,97,1,106,0,31829280,2060025,0,9700,10600,1
7764233072388046024,4,34,2895856324,1,17571,97,6,250338,10592,110,112,7764182658482569462,0,7764233367180501281,218560,60,0,102,1,115,0,70844400,2060025,0,10200,11500,1
7764232838194874324,4,34,2656071764,0,31530,52,4,185925,10783,110,97,7764133408646252762,0,7764233367180501281,153575,60,0,81,1,112,0,25902720,2060025,0,8100,11200,3
7764232838194874324,4,34,2199975753,0,31530,57,5,200024,10550,110,109,7764133408646252762,0,7764233367180501281,168372,60,0,98,1,106,0,10979440,2060025,0,9800,10600,1
7764232838194874324,4,34,1667892389,0,31530,25,3,195950,10649,110,108,7764133408646252762,0,7764233367180501281,164003,60,0,102,1,106,0,45024000,2060025,0,10200,10600,1
7764232890858559315,4,206,545009346,0,29387,23,3,209128,10529,110,112,0,0,7764233383890607831,177541,60,0,101,1,108,0,52137680,2060025,0,10100,10800,1
7764233194542943273,4,206,1416260615,1,11286,30,3,216136,10474,110,106,7764144470384851585,0,7764233383890607831,184714,60,0,83,1,101,0,5918910,2060025,0,8300,10100,1
